prov_insc;cant_insc;parr_insc;mcap_bie;dur_mat;cau_div;nac_1;sexo_1;edad_1;hijos_1;p_etnica1;niv_inst1;nac_2;sexo_2;edad_2;hijos_2;p_etnica2;niv_inst2
El Oro;Machala;Machala; No;15;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;45;0;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;44;3;Mestizo; Educación media o Bachillerato
El Oro;Machala;Machala; No;2;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;27;0;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;24;1;Mestizo; Educación media o Bachillerato
Pichincha;Quito;Iñaquito; Sin información;18; Sin información; Ecuatoriano;Hombre;47;1;Mestizo; Educación media / Bachillerato; Extranjero;Mujer;36;1;Mestizo; Educación media o Bachillerato
El Oro;Machala;Machala; No;14;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;49;0;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;50;0;Mestizo; Educación media o Bachillerato
El Oro;Machala;Machala; No;5;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;47;0;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;38;3;Mestizo; Educación media o Bachillerato
El Oro;Machala;Machala; No;13;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;43;0;Mestizo; Superior no Universitario; Ecuatoriano;Mujer;39;2;Mestizo; Superior Universitario
El Oro;Machala;Machala; No;12;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;30;0;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;32;0;Mestizo; Educación media o Bachillerato
El Oro;Machala;Machala; No;14;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;48;0;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;38;2;Mestizo; Educación media o Bachillerato
El Oro;Machala;Machala; No;44;El abandono injustificado de cualquiera de los cónyuges por más de seis meses ininterrumpidos; Ecuatoriano;Hombre;68;0;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;62;0;Mestizo; Educación media o Bachillerato
El Oro;Machala;Machala; No;21;El abandono injustificado de cualquiera de los cónyuges por más de seis meses ininterrumpidos; Ecuatoriano;Hombre;41;0;Mestizo; Superior Universitario; Ecuatoriano;Mujer;43;0;Mestizo; Educación media o Bachillerato
El Oro;Machala;Machala; No;12;El abandono injustificado de cualquiera de los cónyuges por más de seis meses ininterrumpidos; Ecuatoriano;Hombre;43;0;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;32;2;Mestizo; Educación media o Bachillerato
El Oro;Machala;Machala; No;5;El abandono injustificado de cualquiera de los cónyuges por más de seis meses ininterrumpidos; Ecuatoriano;Hombre;27;0;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;31;1;Mestizo; Superior Universitario
El Oro;Machala;Machala; Si;23;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;46;0;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;46;0;Mestizo; Educación media o Bachillerato
El Oro;Machala;Machala; No;0;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;24;0;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;23;0;Mestizo; Educación media o Bachillerato
Esmeraldas;Esmeraldas;Esmeraldas; No;2;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;31;0;Mestizo; Superior Universitario; Ecuatoriano;Mujer;24;0;Mestizo; Educación media o Bachillerato
Pichincha;Quito;Itchimbía; No;29;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;52;0;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;46;3;Mestizo; Educación media o Bachillerato
;;;;;;;;;;;;;;;;;
Pichincha;Quito;Quitumbe; No;2;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;35;0;Mestizo; Secundaria; Ecuatoriano;Mujer;38;1;Mestizo; Secundaria
Pichincha;Quito;Quitumbe; Sin información;18;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;37;0;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;37;2;Mestizo; Educación media o Bachillerato
Pichincha;Quito;Itchimbía; Sin información;4; Sin información; Ecuatoriano;Hombre;56;0;Mestizo; Primaria; Ecuatoriano;Mujer;59;0;Mestizo; Secundaria
Pichincha;Quito;Quitumbe; Sin información;44;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;69;0;Mestizo; Educación Básica; Ecuatoriano;Mujer;66;0;Indígena; Educación Básica
Pichincha;Quito;Quitumbe; No;29;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;48;0;Blanco; Secundaria; Ecuatoriano;Mujer;51;1;Blanco; Secundaria
Pichincha;Quito;Itchimbía; Sin información;14;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;35;3;Mestizo; Superior Universitario; Ecuatoriano;Mujer;39;0;Mestizo; Educación media o Bachillerato
Pichincha;Quito;Itchimbía; No;11;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;55;0;Mestizo; Secundaria; Ecuatoriano;Mujer;55;0;Mestizo; Secundaria
Pichincha;Quito;Itchimbía; No;9;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;35;1;Mestizo; Posgrado; Ecuatoriano;Mujer;34;0;Blanco; Educación media o Bachillerato
Pichincha;Quito;Itchimbía; Sin información;18;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;50;0;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;46;3;Mestizo; Superior Universitario
Pichincha;Quito;Itchimbía; Sin información;4;El abandono injustificado de cualquiera de los cónyuges por más de seis meses ininterrumpidos; Ecuatoriano;Hombre;39;0;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;33;2;Mestizo; Educación Básica
Pichincha;Quito;Itchimbía; No;12;Por mutuo consentimiento vía notarial; Extranjero;Hombre;36;0;Otro; Superior no Universitario; Ecuatoriano;Mujer;36;0;Mestizo; Educación media o Bachillerato
Pichincha;Quito;Itchimbía; Sin información;29;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;56;0;Otro; Secundaria; Ecuatoriano;Mujer;59;0;Mestizo; Educación media o Bachillerato
Pichincha;Quito;Itchimbía; Sin información;16;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;50;0;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;50;0;Mestizo; Educación media o Bachillerato
Pichincha;Quito;Itchimbía; Sin información;11;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;42;0;Mestizo; Educación Básica; Ecuatoriano;Mujer;35;0;Afroecuatoriano/afrodescendiente; Educación Básica
Pichincha;Quito;Itchimbía; No;7;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;31;0;Mestizo; Superior Universitario; Ecuatoriano;Mujer;41;0;Mestizo; Posgrado
Pichincha;Quito;Itchimbía; No;1;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;24;0;Mestizo; Superior Universitario; Ecuatoriano;Mujer;22;2;Mestizo; Educación media o Bachillerato
Pichincha;Quito;Itchimbía; Sin información;9;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;37;0;Mestizo; Educación Básica; Ecuatoriano;Mujer;41;1;Indígena; Educación Básica
Pichincha;Quito;Itchimbía; No;42;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;64;2;Mestizo; Superior no Universitario; Ecuatoriano;Mujer;63;2;Blanco; Superior no Universitario
Pichincha;Quito;Itchimbía; Sin información;4;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;73;0;Mestizo; Educación Básica; Ecuatoriano;Mujer;66;0;Mestizo; Superior Universitario
Pichincha;Quito;Itchimbía; No;28;El abandono injustificado de cualquiera de los cónyuges por más de seis meses ininterrumpidos; Ecuatoriano;Hombre;54;0;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;59;0;Blanco; Superior no Universitario
Pichincha;Quito;Itchimbía; Si;12; Sin información; Ecuatoriano;Hombre;38;2;Blanco; Educación media / Bachillerato; Ecuatoriano;Mujer;35;2;Mestizo; Educación media o Bachillerato
Pichincha;Quito;Itchimbía; Sin información;7;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;66;0;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;42;1;Mestizo; Superior Universitario
Pichincha;Quito;Itchimbía; Sin información;28;El abandono injustificado de cualquiera de los cónyuges por más de seis meses ininterrumpidos; Ecuatoriano;Hombre;59;0;Mestizo; Superior Universitario; Ecuatoriano;Mujer;63;0;Blanco; Superior Universitario
Pichincha;Quito;Itchimbía; Sin información;22;El estado habitual de falta de armonía de las dos voluntades en la vida matrimonial; Ecuatoriano;Hombre;57;0;Mestizo; Superior Universitario; Ecuatoriano;Mujer;52;0;Mestizo; Educación media o Bachillerato
Pichincha;Quito;Itchimbía; No;23;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;45;0;Otro; Superior no Universitario; Ecuatoriano;Mujer;40;0;Mestizo; Superior no Universitario
Pichincha;Quito;Itchimbía; No;3;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;35;0;Mestizo; Superior Universitario; Ecuatoriano;Mujer;36;0;Mestizo; Superior Universitario
Pichincha;Quito;Itchimbía; No;12;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;38;0;Mestizo; Primaria; Ecuatoriano;Mujer;39;0;Mestizo; Primaria
Pichincha;Quito;Itchimbía; No;39;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;58;0;Mestizo; Primaria; Ecuatoriano;Mujer;56;0;Mestizo; Educación Básica
Pichincha;Quito;Itchimbía; Sin información;38;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;68;0;Blanco; Superior Universitario; Ecuatoriano;Mujer;69;0;Blanco; Superior no Universitario
Pichincha;Quito;Itchimbía; No;6;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;38;1;Mestizo; Superior no Universitario; Ecuatoriano;Mujer;39;0;Mestizo; Educación media o Bachillerato
Pichincha;Quito;Itchimbía; No;23;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;40;5;Mestizo; Superior no Universitario; Ecuatoriano;Mujer;41;0;Blanco; Superior Universitario
Pichincha;Quito;Itchimbía; No;23;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;52;0;Mestizo; Superior no Universitario; Ecuatoriano;Mujer;48;1;Mestizo; Superior no Universitario
Pichincha;Quito;Itchimbía; No;16;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;44;0;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;41;0;Blanco; Superior Universitario
Pichincha;Quito;Itchimbía; No;9;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;36;0;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;31;0;Mestizo; Educación Básica
Pichincha;Quito;Itchimbía; No;19;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;49;3;Mestizo; Superior Universitario; Ecuatoriano;Mujer;44;0;Otro; Educación media o Bachillerato
Pichincha;Quito;Itchimbía; No;15;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;44;3;Mestizo; Primaria; Ecuatoriano;Mujer;40;3;Blanco; Superior no Universitario
Pichincha;Quito;Itchimbía; Sin información;9;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;43;2;Indígena; Primaria; Ecuatoriano;Mujer;38;0;Blanco; Superior no Universitario
Pichincha;Quito;Itchimbía; No;19;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;74;0;Blanco; Superior no Universitario; Ecuatoriano;Mujer;59;0;Otro; Superior no Universitario
Pichincha;Quito;Itchimbía; No;14;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;34;1;Indígena; Educación Básica; Ecuatoriano;Mujer;32;0;Otro; Superior Universitario
Pichincha;Quito;Itchimbía; No;32;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;52;4;Mestizo; Secundaria; Ecuatoriano;Mujer;51;4;Blanco; Educación media o Bachillerato
Pichincha;Quito;Itchimbía; No;4;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;32;1;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;25;1;Blanco; Superior no Universitario
Pichincha;Quito;Itchimbía; No;5;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;33;2;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;32;2;Blanco; Superior no Universitario
Pichincha;Quito;Itchimbía; No;11;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;43;2;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;37;2;Mestizo; Superior no Universitario
Pichincha;Quito;Itchimbía; No;22;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;49;4;Mestizo; Posgrado; Ecuatoriano;Mujer;45;4;Blanco; Educación media o Bachillerato
Pichincha;Quito;Itchimbía; Sin información;15;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;40;0;Mestizo; Educación Básica; Ecuatoriano;Mujer;32;2;Mestizo; Educación Básica
Pichincha;Quito;Itchimbía; Sin información;8;El abandono injustificado de cualquiera de los cónyuges por más de seis meses ininterrumpidos; Ecuatoriano;Hombre;27;0;Mestizo; Educación Básica; Ecuatoriano;Mujer;27;2;Mestizo; Educación Básica
Pichincha;Quito;Itchimbía; No;26;El abandono injustificado de cualquiera de los cónyuges por más de seis meses ininterrumpidos; Ecuatoriano;Hombre;52;0;Mestizo; Superior Universitario; Ecuatoriano;Mujer;44;0;Mestizo; Primaria
Pichincha;Quito;Itchimbía; Sin información;8;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;33;0;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;32;0;Mestizo; Superior Universitario
Azuay;Cuenca;El Batán; No;9;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;42;0;Mestizo; Sin información; Ecuatoriano;Mujer;32;0;Mestizo; Sin información
Pichincha;Quito;Itchimbía; No;25;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;48;0;Sin información; Educación media / Bachillerato; Ecuatoriano;Mujer;50;0;Sin información; Educación media o Bachillerato
Azuay;Cuenca;El Batán; No;16;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;37;3;Montubio; Superior Universitario; Ecuatoriano;Mujer;36;3;Mestizo; Superior Universitario
Pichincha;Quito;Itchimbía; No;12; Sin información; Ecuatoriano;Hombre;32;1;Mestizo; Superior no Universitario; Ecuatoriano;Mujer;33;0;Blanco; Superior Universitario
Pichincha;Quito;Itchimbía; No;25;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;45;0;Mestizo; Educación Básica; Ecuatoriano;Mujer;42;0;Indígena; Educación Básica
Pichincha;Quito;Itchimbía; Sin información;30;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;57;0;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;55;0;Mestizo; Educación media o Bachillerato
Pichincha;Quito;Itchimbía; No;8; Sin información; Ecuatoriano;Hombre;67;2;Blanco; Superior no Universitario; Ecuatoriano;Mujer;52;2;Blanco; Superior no Universitario
Pichincha;Quito;Itchimbía; Sin información;0;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;72;0;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;52;0;Mestizo; Educación Básica
Pichincha;Quito;Itchimbía; No;15;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;38;0;Blanco; Superior no Universitario; Ecuatoriano;Mujer;36;0;Blanco; Superior no Universitario
Azuay;Cuenca;El Batán; No;9;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;32;1;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;27;1;Mestizo; Educación media o Bachillerato
Pichincha;Quito;Itchimbía; No;30;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;48;0;Blanco; Educación media / Bachillerato; Ecuatoriano;Mujer;46;0;Blanco; Superior no Universitario
Azuay;Cuenca;El Batán; No;27;El abandono injustificado de cualquiera de los cónyuges por más de seis meses ininterrumpidos; Ecuatoriano;Hombre;47;0;Mestizo; Superior no Universitario; Ecuatoriano;Mujer;50;1;Mestizo; Educación media o Bachillerato
Pichincha;Quito;Itchimbía; No;3;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;40;0;Mestizo; Secundaria; Ecuatoriano;Mujer;32;0;Otro; Superior no Universitario
Azuay;Cuenca;El Batán; No;21;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;52;1;Mestizo; Superior Universitario; Ecuatoriano;Mujer;44;1;Blanco; Superior Universitario
Pichincha;Quito;Itchimbía; Sin información;8;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;34;0;Indígena; Educación media / Bachillerato; Ecuatoriano;Mujer;28;1;Mestizo; Educación media o Bachillerato
Pichincha;Quito;Itchimbía; Sin información;20;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;45;0;Blanco; Educación media / Bachillerato; Ecuatoriano;Mujer;40;0;Blanco; Educación media o Bachillerato
Pichincha;Quito;Itchimbía; No;23;La tentativa de uno de los cónyuges contra la vida del otro; Ecuatoriano;Hombre;59;2;Blanco; Superior no Universitario; Ecuatoriano;Mujer;58;2;Sin información; Superior Universitario
Azuay;Cuenca;El Batán; Sin información;7;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;35;0;Mestizo; Superior Universitario; Ecuatoriano;Mujer;36;2;Mestizo; Posgrado
Pichincha;Quito;Itchimbía; Sin información;27;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;52;0;Indígena; Superior Universitario; Ecuatoriano;Mujer;51;0;Mestizo; Superior Universitario
Pichincha;Quito;Itchimbía; Sin información;10;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;36;3;Montubio; Educación media / Bachillerato; Ecuatoriano;Mujer;34;0;Mestizo; Superior no Universitario
Pichincha;Quito;Itchimbía; Sin información;6;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;29;0;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;26;1;Mestizo; Educación media o Bachillerato
Pichincha;Quito;Itchimbía; No;16;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;40;0;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;41;1;Mestizo; Educación media o Bachillerato
Pichincha;Quito;Itchimbía; No;20;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;65;0;Mestizo; Superior Universitario; Ecuatoriano;Mujer;55;0;Mestizo; Superior Universitario
Pichincha;Quito;Itchimbía; No;19;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;48;1;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;46;0;Blanco; Educación media o Bachillerato
Azuay;Cuenca;El Batán; Si;1;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;33;0;Mestizo; Posgrado; Ecuatoriano;Mujer;30;1;Mestizo; Superior Universitario
Azuay;Cuenca;El Batán; No;16;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;37;0;Montubio; Secundaria; Ecuatoriano;Mujer;34;0;Mulato; Secundaria
Azuay;Cuenca;El Batán; Si;17;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;43;0;Mestizo; Educación Básica; Ecuatoriano;Mujer;43;0;Mulato; Secundaria
Azuay;Cuenca;El Batán; Sin información;16;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;43;0;Mestizo; Secundaria; Ecuatoriano;Mujer;42;2;Mestizo; Secundaria
Azuay;Cuenca;El Batán; Si;17;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;44;0;Sin información; Educación Básica; Ecuatoriano;Mujer;37;0;Sin información; Posgrado
Azuay;Cuenca;El Batán; No;9;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;32;0;Mestizo; Superior Universitario; Ecuatoriano;Mujer;28;0;Mestizo; Superior Universitario
Azuay;Cuenca;El Batán; No;17;El abandono injustificado de cualquiera de los cónyuges por más de seis meses ininterrumpidos; Ecuatoriano;Hombre;39;0;Montubio; Secundaria; Ecuatoriano;Mujer;37;0;Mestizo; Secundaria
Azuay;Cuenca;El Batán; No;33;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;56;0;Sin información; Educación media / Bachillerato; Ecuatoriano;Mujer;52;0;Sin información; Educación media o Bachillerato
Azuay;Cuenca;El Batán; No;36;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;57;4;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;58;0;Montubio; Secundaria
Azuay;Cuenca;El Batán; No;24;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;55;0;Mestizo; Secundaria; Ecuatoriano;Mujer;42;0;Mestizo; Secundaria
Azuay;Cuenca;El Batán; No;19;El abandono injustificado de cualquiera de los cónyuges por más de seis meses ininterrumpidos; Ecuatoriano;Hombre;42;2;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;40;2;Mestizo; Superior no Universitario
Azuay;Cuenca;El Batán; No;10;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;36;2;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;39;2;Mestizo; Educación media o Bachillerato
Azuay;Cuenca;El Batán; No;11;El abandono injustificado de cualquiera de los cónyuges por más de seis meses ininterrumpidos; Ecuatoriano;Hombre;39;3;Montubio; Educación media / Bachillerato; Ecuatoriano;Mujer;32;0;Montubio; Secundaria
Azuay;Cuenca;El Batán; No;4;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;33;0;Montubio; Educación media / Bachillerato; Ecuatoriano;Mujer;34;0;Mulato; Secundaria
Azuay;Cuenca;El Batán; No;27;El abandono injustificado de cualquiera de los cónyuges por más de seis meses ininterrumpidos; Ecuatoriano;Hombre;53;0;Sin información; Primaria; Ecuatoriano;Mujer;49;0;Sin información; Primaria
Azuay;Cuenca;El Batán; No;4;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;29;1;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;31;1;Mestizo; Educación media o Bachillerato
Azuay;Cuenca;El Batán; No;10;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;40;0;Mestizo; Posgrado; Ecuatoriano;Mujer;37;2;Mestizo; Posgrado
Azuay;Cuenca;El Batán; No;4;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;34;2;Mestizo; Superior Universitario; Ecuatoriano;Mujer;34;2;Mestizo; Posgrado
Azuay;Cuenca;El Batán; No;8;El abandono injustificado de cualquiera de los cónyuges por más de seis meses ininterrumpidos; Ecuatoriano;Hombre;31;0;Mestizo; Secundaria; Ecuatoriano;Mujer;29;1;Mestizo; Secundaria
Azuay;Cuenca;El Batán; No;41;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;62;0;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;60;0;Mestizo; Educación media o Bachillerato
Azuay;Cuenca;El Batán; No;10;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;40;0;Mestizo; Posgrado; Ecuatoriano;Mujer;36;2;Mestizo; Posgrado
Imbabura;Otavalo;Jordán; Sin información;27;El abandono injustificado de cualquiera de los cónyuges por más de seis meses ininterrumpidos; Ecuatoriano;Hombre;45;0;Indígena; Educación Básica; Ecuatoriano;Mujer;42;0;Indígena; Educación Básica
Azuay;Cuenca;El Batán; No;10;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;37;0;Mestizo; Educación Básica; Ecuatoriano;Mujer;36;0;Mestizo; Educación Básica
Azuay;Cuenca;El Batán; No;32;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;52;4;Montubio; Primaria; Ecuatoriano;Mujer;52;0;Montubio; Superior no Universitario
Azuay;Cuenca;El Batán; No;28;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;45;0;Mestizo; Secundaria; Ecuatoriano;Mujer;47;0;Mestizo; Secundaria
Imbabura;Otavalo;Jordán; No;25;El abandono injustificado de cualquiera de los cónyuges por más de seis meses ininterrumpidos; Ecuatoriano;Hombre;50;0;Mestizo; Secundaria; Ecuatoriano;Mujer;44;0;Mestizo; Secundaria
Imbabura;Otavalo;Jordán; No;11;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;36;0;Mestizo; Secundaria; Ecuatoriano;Mujer;35;1;Mestizo; Secundaria
Imbabura;Otavalo;Jordán; No;13;El abandono injustificado de cualquiera de los cónyuges por más de seis meses ininterrumpidos; Ecuatoriano;Hombre;32;0;Mestizo; Secundaria; Ecuatoriano;Mujer;31;2;Mestizo; Secundaria
Imbabura;Otavalo;Jordán; No;12;El adulterio de uno de los cónyuges; Ecuatoriano;Hombre;32;0;Indígena; Secundaria; Ecuatoriano;Mujer;33;2;Indígena; Secundaria
Imbabura;Otavalo;Jordán; No;33;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;50;0;Indígena; Primaria; Ecuatoriano;Mujer;52;0;Indígena;Ninguno
Imbabura;Otavalo;Jordán; No;36;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;55;0;Mestizo; Primaria; Ecuatoriano;Mujer;51;0;Mestizo; Primaria
Imbabura;Otavalo;Jordán; No;21;El abandono injustificado de cualquiera de los cónyuges por más de seis meses ininterrumpidos; Ecuatoriano;Hombre;44;0;Indígena; Educación Básica; Ecuatoriano;Mujer;41;2;Indígena; Educación Básica
Imbabura;Otavalo;Jordán; No;7;El abandono injustificado de cualquiera de los cónyuges por más de seis meses ininterrumpidos; Ecuatoriano;Hombre;37;0;Indígena; Educación Básica; Ecuatoriano;Mujer;27;0;Indígena; Educación Básica
Imbabura;Otavalo;Jordán; Sin información;15;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;37;0;Mestizo; Educación Básica; Ecuatoriano;Mujer;37;0;Mestizo; Educación Básica
Imbabura;Otavalo;Jordán; No;19;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;47;0;Indígena; Educación Básica; Ecuatoriano;Mujer;43;2;Indígena; Educación Básica
Imbabura;Otavalo;Jordán; No;33;El abandono injustificado de cualquiera de los cónyuges por más de seis meses ininterrumpidos; Ecuatoriano;Hombre;52;0;Indígena; Educación Básica; Ecuatoriano;Mujer;55;0;Indígena; Educación Básica
Imbabura;Otavalo;Jordán; No;6;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;26;0;Indígena; Educación Básica; Ecuatoriano;Mujer;26;0;Indígena; Educación Básica
Imbabura;Otavalo;Jordán; Sin información;3;El estado habitual de falta de armonía de las dos voluntades en la vida matrimonial; Ecuatoriano;Hombre;25;0;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;22;0;Mestizo; Educación Básica
Imbabura;Otavalo;Jordán; No;11;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;33;0;Indígena; Educación Básica; Ecuatoriano;Mujer;30;3;Indígena; Educación Básica
Imbabura;Otavalo;Jordán; No;12;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;38;0;Indígena; Educación Básica; Ecuatoriano;Mujer;40;1;Indígena; Educación Básica
Pichincha;Quito;Itchimbía; Sin información;3;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;24;0;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;24;0;Indígena; Educación Básica
Pichincha;Quito;Itchimbía; Sin información;20;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;39;0;Otro; Secundaria; Ecuatoriano;Mujer;36;0;Mestizo; Educación Básica
